AvgTicketPrice,Cancelled,Dest,DestAirportID,DestCityName,DestCountry,DestLocation,DestRegion,DestWeather,DistanceKilometers,DistanceMiles,FlightDelay,FlightDelayMin,FlightDelayType,FlightNum,FlightTimeHour,FlightTimeMin,Origin,OriginAirportID,OriginCityName,OriginCountry,OriginLocation,OriginRegion,OriginWeather,dayOfWeek,hour_of_day
$531.16 ,FALSE,Verona Villafranca Airport,VR10,Verona,IT,"{
  ""lat"": ""45.395699"",
  ""lon"": ""10.8885""
}",IT-34,Cloudy,"8,899.64","5,529.98",TRUE,315,Late Aircraft Delay,MA53VN5,13.05670513,783.402,Salt Lake City International Airport,SLC,Salt Lake City,US,"{
  ""lat"": ""40.78839874"",
  ""lon"": ""-111.9779968""
}",US-UT,Rain,4,21
$371.29 ,FALSE,Pisa International Airport,PI05,Pisa,IT,"{
  ""lat"": ""43.683899"",
  ""lon"": ""10.3927""
}",IT-52,Sunny,"7,201.35","4,474.71",FALSE,0,No Delay,3EGDIS0,6.316969362,379.018,Detroit Metropolitan Wayne County Airport,DTW,Detroit,US,"{
  ""lat"": ""42.21239853"",
  ""lon"": ""-83.35340118""
}",US-MI,Cloudy,4,20
$852.39 ,FALSE,Tokyo Haneda International Airport,HND,Tokyo,JP,"{
  ""lat"": ""35.552299"",
  ""lon"": ""139.779999""
}",SE-BD,Clear,"9,336.57","5,801.47",FALSE,0,No Delay,FUTUF2C,11.96995478,718.197,Phoenix Sky Harbor International Airport,PHX,Phoenix,US,"{
  ""lat"": ""33.43429947"",
  ""lon"": ""-112.012001""
}",US-AZ,Sunny,4,20
$227.42 ,TRUE,Sydney Kingsford Smith International Airport,SYD,Sydney,AU,"{
  ""lat"": ""-33.94609833"",
  ""lon"": ""151.177002""
}",SE-BD,Cloudy,0,0,FALSE,0,No Delay,0VJGQD3,0,0,Sydney Kingsford Smith International Airport,SYD,Sydney,AU,"{
  ""lat"": ""-33.94609833"",
  ""lon"": ""151.177002""
}",SE-BD,Heavy Fog,4,20
$152.38 ,FALSE,Turin Airport,TO11,Torino,IT,"{
  ""lat"": ""45.200802"",
  ""lon"": ""7.64963""
}",IT-21,Rain,359.096,223.132,FALSE,0,No Delay,Z9OWYXU,0.352054476,21.123,Treviso-Sant'Angelo Airport,TV01,Treviso,IT,"{
  ""lat"": ""45.648399"",
  ""lon"": ""12.1944""
}",IT-34,Clear,4,20
$434.44 ,FALSE,Tokyo Haneda International Airport,HND,Tokyo,JP,"{
  ""lat"": ""35.552299"",
  ""lon"": ""139.779999""
}",SE-BD,Sunny,"11,074.40","6,881.32",TRUE,120,Late Aircraft Delay,XSZW1WU,13.53583642,812.15,Piedmont Triad International Airport,GSO,Greensboro,US,"{
  ""lat"": ""36.09780121"",
  ""lon"": ""-79.93730164""
}",US-NC,Sunny,4,20
$198.98 ,FALSE,Xi'an Xianyang International Airport,XIY,Xi'an,CN,"{
  ""lat"": ""34.447102"",
  ""lon"": ""108.751999""
}",SE-BD,Rain,0,0,FALSE,0,No Delay,2DHGW92,0,0,Xi'an Xianyang International Airport,XIY,Xi'an,CN,"{
  ""lat"": ""34.447102"",
  ""lon"": ""108.751999""
}",SE-BD,Clear,4,20
$788.30 ,FALSE,Copenhagen Kastrup Airport,CPH,Copenhagen,DK,"{
  ""lat"": ""55.61790085"",
  ""lon"": ""12.65600014""
}",DK-84,Thunder & Lightning,"6,415.11","3,986.16",FALSE,0,No Delay,ERRNA69,9.719856069,583.191,Chhatrapati Shivaji International Airport,BOM,Mumbai,IN,"{
  ""lat"": ""19.08869934"",
  ""lon"": ""72.86789703""
}",SE-BD,Heavy Fog,4,20
$943.20 ,FALSE,Xi'an Xianyang International Airport,XIY,Xi'an,CN,"{
  ""lat"": ""34.447102"",
  ""lon"": ""108.751999""
}",SE-BD,Cloudy,"18,861.02","11,719.69",FALSE,0,No Delay,6TGBC8E,14.96906337,898.144,Ministro Pistarini International Airport,EZE,Buenos Aires,AR,"{
  ""lat"": ""-34.8222"",
  ""lon"": ""-58.5358""
}",AR-B,Clear,4,20
$936.67 ,FALSE,London Luton Airport,LTN,London,GB,"{
  ""lat"": ""51.87469864"",
  ""lon"": ""-0.368333012""
}",GB-ENG,Rain,"1,074.22",667.488,FALSE,0,No Delay,SBI9NWS,1.627602645,97.656,Genoa Cristoforo Colombo Airport,GE01,Genova,IT,"{
  ""lat"": ""44.4133"",
  ""lon"": ""8.8375""
}",IT-42,Hail,4,20
$198.48 ,FALSE,Verona Villafranca Airport,VR10,Verona,IT,"{
  ""lat"": ""45.395699"",
  ""lon"": ""10.8885""
}",IT-34,Damaging Wind,698.987,434.33,FALSE,0,No Delay,7QO9FQX,0.97081513,58.249,Cagliari Elmas Airport,CA07,Cagliari,IT,"{
  ""lat"": ""39.251499"",
  ""lon"": ""9.05428""
}",IT-88,Rain,4,20
$585.57 ,FALSE,Zurich Airport,ZRH,Zurich,CH,"{
  ""lat"": ""47.464699"",
  ""lon"": ""8.54917""
}",CH-ZH,Sunny,"4,773.28","2,965.98",FALSE,0,No Delay,V5X4PY5,6.629559958,397.774,Dubai International Airport,DXB,Dubai,AE,"{
  ""lat"": ""25.25279999"",
  ""lon"": ""55.36439896""
}",SE-BD,Cloudy,4,20
$919.69 ,FALSE,Lester B. Pearson International Airport,YYZ,Toronto,CA,"{
  ""lat"": ""43.67720032"",
  ""lon"": ""-79.63059998""
}",CA-ON,Clear,"6,711.16","4,170.12",FALSE,0,No Delay,A2AI6EF,5.326317853,319.579,Genoa Cristoforo Colombo Airport,GE01,Genova,IT,"{
  ""lat"": ""44.4133"",
  ""lon"": ""8.8375""
}",IT-42,Sunny,4,20
$832.44 ,FALSE,Zurich Airport,ZRH,Zurich,CH,"{
  ""lat"": ""47.464699"",
  ""lon"": ""8.54917""
}",CH-ZH,Clear,344.758,214.223,FALSE,0,No Delay,WZWKKJR,0.302419437,18.145,Treviso-Sant'Angelo Airport,TV01,Treviso,IT,"{
  ""lat"": ""45.648399"",
  ""lon"": ""12.1944""
}",IT-34,Damaging Wind,4,20
$662.92 ,FALSE,El Dorado International Airport,BOG,Bogota,CO,"{
  ""lat"": ""4.70159"",
  ""lon"": ""-74.1469""
}",SE-BD,Rain,"3,452.14","2,145.06",FALSE,0,No Delay,SG52TWG,5.230513673,313.831,Birmingham-Shuttlesworth International Airport,BHM,Birmingham,US,"{
  ""lat"": ""33.56290054"",
  ""lon"": ""-86.75350189""
}",US-AL,Sunny,4,20
$705.68 ,FALSE,London Luton Airport,LTN,London,GB,"{
  ""lat"": ""51.87469864"",
  ""lon"": ""-0.368333012""
}",GB-ENG,Rain,"1,471.98",914.647,TRUE,270,Carrier Delay,2JWZIQU,5.726651277,343.599,Leonardo da Vinci___Fiumicino Airport,RM11,Rome,IT,"{
  ""lat"": ""41.8002778"",
  ""lon"": ""12.2388889""
}",IT-62,Cloudy,4,20
$450.99 ,FALSE,Wichita Mid Continent Airport,ICT,Wichita,US,"{
  ""lat"": ""37.64989853"",
  ""lon"": ""-97.43309784""
}",US-KS,Hail,"8,788.09","5,460.67",TRUE,45,NAS Delay,R8F5IBO,9.365776552,561.947,Sheremetyevo International Airport,SVO,Moscow,RU,"{
  ""lat"": ""55.972599"",
  ""lon"": ""37.4146""
}",RU-MOS,Thunder & Lightning,4,20
$991.18 ,FALSE,Zurich Airport,ZRH,Zurich,CH,"{
  ""lat"": ""47.464699"",
  ""lon"": ""8.54917""
}",CH-ZH,Sunny,291.902,181.379,FALSE,0,No Delay,WU21VRC,0.256054142,15.363,Verona Villafranca Airport,VR10,Verona,IT,"{
  ""lat"": ""45.395699"",
  ""lon"": ""10.8885""
}",IT-34,Hail,4,20
$815.28 ,TRUE,Rajiv Gandhi International Airport,HYD,Hyderabad,IN,"{
  ""lat"": ""17.23131752"",
  ""lon"": ""78.42985535""
}",SE-BD,Cloudy,"12,552.61","7,799.83",FALSE,0,No Delay,5A4KP4M,19.01910107,"1,141.15",Portland International Jetport Airport,PWM,Portland,US,"{
  ""lat"": ""43.64619827"",
  ""lon"": ""-70.30930328""
}",US-ME,Damaging Wind,4,20
$443.81 ,FALSE,Licenciado Benito Juarez International Airport,AICM,Mexico City,MX,"{
  ""lat"": ""19.4363"",
  ""lon"": ""-99.072098""
}",MX-DIF,Sunny,"3,242.52","2,014.81",FALSE,0,No Delay,7YSW40X,3.002334481,180.14,Lester B. Pearson International Airport,YYZ,Toronto,CA,"{
  ""lat"": ""43.67720032"",
  ""lon"": ""-79.63059998""
}",CA-ON,Rain,4,20
$464.18 ,FALSE,Treviso-Sant'Angelo Airport,TV01,Treviso,IT,"{
  ""lat"": ""45.648399"",
  ""lon"": ""12.1944""
}",IT-34,Rain,"8,997.77","5,590.95",TRUE,210,NAS Delay,SKMQOOG,12.32134203,739.281,Guangzhou Baiyun International Airport,CAN,Guangzhou,CN,"{
  ""lat"": ""23.39240074"",
  ""lon"": ""113.2990036""
}",SE-BD,Sunny,4,19
$268.61 ,FALSE,El Dorado International Airport,BOG,Bogota,CO,"{
  ""lat"": ""4.70159"",
  ""lon"": ""-74.1469""
}",CO-CUN,Clear,"14,429.57","8,966.12",FALSE,0,No Delay,6CXJQ72,11.45204246,687.123,Brisbane International Airport,BNE,Brisbane,AU,"{
  ""lat"": ""-27.38419914"",
  ""lon"": ""153.1170044""
}",SE-BD,Cloudy,4,19
$658.74 ,TRUE,Mariscal Sucre International Airport,UIO,Quito,EC,"{
  ""lat"": ""-0.129166667"",
  ""lon"": ""-78.3575""
}",SE-BD,Sunny,"16,625.32","10,330.49",FALSE,0,No Delay,GFM49GS,18.47257291,"1,108.35",Chengdu Shuangliu International Airport,CTU,Chengdu,CN,"{
  ""lat"": ""30.57850075"",
  ""lon"": ""103.9469986""
}",SE-BD,Heavy Fog,4,19
$560.31 ,FALSE,Mariscal Sucre International Airport,UIO,Quito,EC,"{
  ""lat"": ""-0.129166667"",
  ""lon"": ""-78.3575""
}",EC-P,Sunny,"15,154.85","9,416.79",FALSE,0,No Delay,CENIKAK,16.83872191,"1,010.32",Incheon International Airport,ICN,Seoul,KR,"{
  ""lat"": ""37.46910095"",
  ""lon"": ""126.4509964""
}",SE-BD,Heavy Fog,4,19
$756.42 ,FALSE,Vienna International Airport,VIE,Vienna,AT,"{
  ""lat"": ""48.11029816"",
  ""lon"": ""16.56970024""
}",AT-9,Clear,"9,165.07","5,694.91",FALSE,0,No Delay,1WKSE9V,13.8864614,833.188,Tokyo Haneda International Airport,HND,Tokyo,JP,"{
  ""lat"": ""35.552299"",
  ""lon"": ""139.779999""
}",SE-BD,Rain,4,19
$165.47 ,TRUE,Ukrainka Air Base,XHBU,Belogorsk,RU,"{
  ""lat"": ""51.169997"",
  ""lon"": ""128.445007""
}",RU-AMU,Thunder & Lightning,"5,606.83","3,483.92",FALSE,0,No Delay,UPYBY0Z,5.84044378,350.427,Sheremetyevo International Airport,SVO,Moscow,RU,"{
  ""lat"": ""55.972599"",
  ""lon"": ""37.4146""
}",RU-MOS,Cloudy,4,19
$956.02 ,FALSE,Jeju International Airport,CJU,Jeju City,KR,"{
  ""lat"": ""33.51129913"",
  ""lon"": ""126.4929962""
}",SE-BD,Clear,"9,286.53","5,770.38",FALSE,0,No Delay,8TMQ9NT,7.370258716,442.216,Ciampino___G. B. Pastine International Airport,RM12,Rome,IT,"{
  ""lat"": ""41.7994"",
  ""lon"": ""12.5949""
}",IT-62,Clear,4,19
$614.19 ,FALSE,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA,"{
  ""lat"": ""49.90999985"",
  ""lon"": ""-97.23989868""
}",CA-MB,Cloudy,"2,279.34","1,416.32",FALSE,0,No Delay,5GQ9US7,2.532604999,151.956,Tucson International Airport,TUS,Tucson,US,"{
  ""lat"": ""32.11610031"",
  ""lon"": ""-110.9410019""
}",US-AZ,Clear,4,19
$584.29 ,FALSE,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA,"{
  ""lat"": ""49.90999985"",
  ""lon"": ""-97.23989868""
}",CA-MB,Thunder & Lightning,"12,299.96","7,642.84",TRUE,30,NAS Delay,80OH096,16.26917777,976.151,Chhatrapati Shivaji International Airport,BOM,Mumbai,IN,"{
  ""lat"": ""19.08869934"",
  ""lon"": ""72.86789703""
}",SE-BD,Cloudy,4,19
$143.42 ,FALSE,San Antonio International Airport,SAT,San Antonio,US,"{
  ""lat"": ""29.53370094"",
  ""lon"": ""-98.46980286""
}",US-TX,Sunny,"2,206.07","1,370.79",FALSE,0,No Delay,WCV807S,2.626277097,157.577,Newport News Williamsburg International Airport,PHF,Newport News,US,"{
  ""lat"": ""37.13190079"",
  ""lon"": ""-76.49299622""
}",US-VA,Rain,4,18
$956.06 ,FALSE,Shanghai Pudong International Airport,PVG,Shanghai,CN,"{
  ""lat"": ""31.14340019"",
  ""lon"": ""121.8050003""
}",SE-BD,Rain,"2,182.33","1,356.04",FALSE,0,No Delay,9P7O5BC,1.732006938,103.92,New Chitose Airport,CTS,Chitose / Tomakomai,JP,"{
  ""lat"": ""42.77519989"",
  ""lon"": ""141.6920013""
}",SE-BD,Clear,4,18
$260.40 ,TRUE,Kansai International Airport,KIX,Osaka,JP,"{
  ""lat"": ""34.4272995"",
  ""lon"": ""135.2440033""
}",SE-BD,Cloudy,"10,001.57","6,214.69",FALSE,0,No Delay,X49VA7L,13.89107145,833.464,Falcone Borsellino Airport,PA03,Palermo,IT,"{
  ""lat"": ""38.175999"",
  ""lon"": ""13.091""
}",IT-82,Damaging Wind,4,18
$583.91 ,FALSE,Oslo Gardermoen Airport,OSL,Oslo,NO,"{
  ""lat"": ""60.19390106"",
  ""lon"": ""11.10039997""
}",NO-02,Sunny,"6,391.64","3,971.58",FALSE,0,No Delay,U4RO4JN,8.194403237,491.664,Norfolk International Airport,ORF,Norfolk,US,"{
  ""lat"": ""36.89459991"",
  ""lon"": ""-76.20120239""
}",US-VA,Rain,4,18
$628.97 ,TRUE,Spokane International Airport,GEG,Spokane,US,"{
  ""lat"": ""47.61989975"",
  ""lon"": ""-117.5339966""
}",US-WA,Hail,"7,342.07","4,562.15",TRUE,195,Late Aircraft Delay,0YIVG7F,11.40785307,684.471,New Chitose Airport,CTS,Chitose / Tomakomai,JP,"{
  ""lat"": ""42.77519989"",
  ""lon"": ""141.6920013""
}",SE-BD,Cloudy,4,18
$236.48 ,TRUE,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA,"{
  ""lat"": ""49.90999985"",
  ""lon"": ""-97.23989868""
}",CA-MB,Damaging Wind,0,0,TRUE,105,Security Delay,ZTH6T9X,1.75,105,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,CA,"{
  ""lat"": ""49.90999985"",
  ""lon"": ""-97.23989868""
}",CA-MB,Hail,4,18
$252.54 ,FALSE,Seattle Tacoma International Airport,SEA,Seattle,US,"{
  ""lat"": ""47.44900131"",
  ""lon"": ""-122.3089981""
}",US-WA,Damaging Wind,"7,351.63","4,568.09",TRUE,315,Carrier Delay,J0S1R8K,14.00193662,840.116,Oslo Gardermoen Airport,OSL,Oslo,NO,"{
  ""lat"": ""60.19390106"",
  ""lon"": ""11.10039997""
}",NO-02,Hail,4,18
$183.87 ,TRUE,Tokyo Haneda International Airport,HND,Tokyo,JP,"{
  ""lat"": ""35.552299"",
  ""lon"": ""139.779999""
}",SE-BD,Rain,59.72,37.109,FALSE,0,No Delay,I2RRBFL,0.066356019,3.981,Narita International Airport,NRT,Tokyo,JP,"{
  ""lat"": ""35.76470184"",
  ""lon"": ""140.3860016""
}",SE-BD,Thunder & Lightning,4,18
$962.02 ,FALSE,Milano Linate Airport,MI11,Milan,IT,"{
  ""lat"": ""45.445099"",
  ""lon"": ""9.27674""
}",IT-25,Rain,623.244,387.266,FALSE,0,No Delay,RLJ0SQL,0.865616101,51.937,Cologne Bonn Airport,CGN,Cologne,DE,"{
  ""lat"": ""50.86589813"",
  ""lon"": ""7.142739773""
}",DE-NW,Sunny,4,18
$325.19 ,FALSE,Tucson International Airport,TUS,Tucson,US,"{
  ""lat"": ""32.11610031"",
  ""lon"": ""-110.9410019""
}",US-AZ,Clear,"10,165.75","6,316.70",FALSE,0,No Delay,NGR4NHL,10.58932331,635.359,Naples International Airport,NA01,Naples,IT,"{
  ""lat"": ""40.886002"",
  ""lon"": ""14.2908""
}",IT-72,Heavy Fog,4,18
$784.02 ,FALSE,Leonardo da Vinci - Fiumicino Airport,FCO,Rome,IT,"{
  ""lat"": ""41.8002778"",
  ""lon"": ""12.2388889""
}",SE-BD,Sunny,"9,171.74","5,699.06",FALSE,0,No Delay,Z3L2C08,9.553896585,573.234,Guangzhou Baiyun International Airport,CAN,Guangzhou,CN,"{
  ""lat"": ""23.39240074"",
  ""lon"": ""113.2990036""
}",SE-BD,Sunny,4,17
$954.47 ,FALSE,Warsaw Chopin Airport,WAW,Warsaw,PL,"{
  ""lat"": ""52.16569901"",
  ""lon"": ""20.96710014""
}",PL-MZ,Clear,"7,314.11","4,544.78",FALSE,0,No Delay,TO2GWDX,10.15848063,609.509,Norfolk International Airport,ORF,Norfolk,US,"{
  ""lat"": ""36.89459991"",
  ""lon"": ""-76.20120239""
}",US-VA,Sunny,4,17
$804.72 ,FALSE,Xi'an Xianyang International Airport,XIY,Xi'an,CN,"{
  ""lat"": ""34.447102"",
  ""lon"": ""108.751999""
}",SE-BD,Thunder & Lightning,"7,402.54","4,599.73",FALSE,0,No Delay,8B5OZWH,9.490436928,569.426,Vienna International Airport,VIE,Vienna,AT,"{
  ""lat"": ""48.11029816"",
  ""lon"": ""16.56970024""
}",AT-9,Rain,4,17
$676.13 ,FALSE,Falcone Borsellino Airport,PA03,Palermo,IT,"{
  ""lat"": ""38.175999"",
  ""lon"": ""13.091""
}",IT-82,Hail,"8,367.74","5,199.47",FALSE,0,No Delay,9PL78Y4,11.62186105,697.312,Beijing Capital International Airport,PEK,Beijing,CN,"{
  ""lat"": ""40.08010101"",
  ""lon"": ""116.5849991""
}",SE-BD,Sunny,4,17
$412.82 ,FALSE,Minneapolis-St Paul International/Wold-Chamberlain Airport,MSP,Minneapolis,US,"{
  ""lat"": ""44.88199997"",
  ""lon"": ""-93.22180176""
}",US-MN,Sunny,"7,289.66","4,529.58",FALSE,0,No Delay,6UEFYIN,6.39443808,383.666,Barcelona International Airport,BCN,Barcelona,ES,"{
  ""lat"": ""41.29710007"",
  ""lon"": ""2.078459978""
}",ES-CT,Clear,4,17
$814.85 ,FALSE,Tokyo Haneda International Airport,HND,Tokyo,JP,"{
  ""lat"": ""35.552299"",
  ""lon"": ""139.779999""
}",SE-BD,Sunny,"1,779.88","1,105.97",FALSE,0,No Delay,1584ATW,1.561300587,93.678,Shanghai Hongqiao International Airport,SHA,Shanghai,CN,"{
  ""lat"": ""31.19790077"",
  ""lon"": ""121.3359985""
}",SE-BD,Heavy Fog,4,17
$610.82 ,FALSE,Verona Villafranca Airport,VR10,Verona,IT,"{
  ""lat"": ""45.395699"",
  ""lon"": ""10.8885""
}",IT-34,Rain,"2,192.37","1,362.28",TRUE,180,Late Aircraft Delay,3OXUQWO,5.435966945,326.158,Sheremetyevo International Airport,SVO,Moscow,RU,"{
  ""lat"": ""55.972599"",
  ""lon"": ""37.4146""
}",RU-MOS,Rain,4,17
$115.84 ,TRUE,Turin Airport,TO11,Torino,IT,"{
  ""lat"": ""45.200802"",
  ""lon"": ""7.64963""
}",IT-21,Hail,0,0,FALSE,0,No Delay,EOH4CTZ,0,0,Turin Airport,TO11,Torino,IT,"{
  ""lat"": ""45.200802"",
  ""lon"": ""7.64963""
}",IT-21,Clear,4,17
$690.13 ,FALSE,Turin Airport,TO11,Torino,IT,"{
  ""lat"": ""45.200802"",
  ""lon"": ""7.64963""
}",IT-21,Sunny,"9,226.62","5,733.15",FALSE,0,No Delay,EX3I5IV,10.25179742,615.108,Shanghai Hongqiao International Airport,SHA,Shanghai,CN,"{
  ""lat"": ""31.19790077"",
  ""lon"": ""121.3359985""
}",SE-BD,Hail,4,17
$711.08 ,FALSE,Shanghai Hongqiao International Airport,SHA,Shanghai,CN,"{
  ""lat"": ""31.19790077"",
  ""lon"": ""121.3359985""
}",SE-BD,Sunny,"9,154.13","5,688.11",FALSE,0,No Delay,3K93U65,12.71406804,762.844,Pisa International Airport,PI05,Pisa,IT,"{
  ""lat"": ""43.683899"",
  ""lon"": ""10.3927""
}",IT-52,Clear,4,17
$130 ,FALSE,Tulsa International Airport,TUL,Tulsa,US,"{
  ""lat"": ""36.19839859"",
  ""lon"": ""-95.88809967""
}",US-OK,Heavy Fog,"1,539.53",956.619,FALSE,0,No Delay,BRTDNYR,1.832772447,109.966,Raleigh Durham International Airport,RDU,Raleigh/Durham,US,"{
  ""lat"": ""35.87760162"",
  ""lon"": ""-78.78749847""
}",US-NC,Damaging Wind,4,17
$748.24 ,FALSE,Newark Liberty International Airport,EWR,Newark,US,"{
  ""lat"": ""40.69250107"",
  ""lon"": ""-74.16870117""
}",US-NJ,Rain,"3,255.54","2,022.90",FALSE,0,No Delay,YHSBKVY,3.875647886,232.539,Edmonton International Airport,CYEG,Edmonton,CA,"{
  ""lat"": ""53.30970001"",
  ""lon"": ""-113.5800018""
}",CA-AB,Cloudy,4,17
$895.31 ,FALSE,Narita International Airport,NRT,Tokyo,JP,"{
  ""lat"": ""35.76470184"",
  ""lon"": ""140.3860016""
}",SE-BD,Clear,"10,011.88","6,221.10",FALSE,0,No Delay,7DRBUST,8.782354354,526.941,General Mitchell International Airport,MKE,Milwaukee,US,"{
  ""lat"": ""42.94720078"",
  ""lon"": ""-87.89659882""
}",US-WI,Cloudy,4,17
$396.40 ,FALSE,OR Tambo International Airport,JNB,Johannesburg,ZA,"{
  ""lat"": ""-26.1392"",
  ""lon"": ""28.246""
}",SE-BD,Thunder & Lightning,"7,430.50","4,617.10",TRUE,150,Carrier Delay,Z0H9ZMF,8.692080548,521.525,Ataturk International Airport,IST,Istanbul,TR,"{
  ""lat"": ""40.97689819"",
  ""lon"": ""28.81459999""
}",TR-34,Thunder & Lightning,4,17
$683.86 ,FALSE,Venice Marco Polo Airport,VE05,Venice,IT,"{
  ""lat"": ""45.505299"",
  ""lon"": ""12.3519""
}",IT-34,Rain,"8,823.40","5,482.61",FALSE,0,No Delay,ALDWAYE,7.739824685,464.389,Cape Town International Airport,CPT,Cape Town,ZA,"{
  ""lat"": ""-33.96480179"",
  ""lon"": ""18.60169983""
}",SE-BD,Rain,4,16
$686.33 ,FALSE,Oslo Gardermoen Airport,OSL,Oslo,NO,"{
  ""lat"": ""60.19390106"",
  ""lon"": ""11.10039997""
}",NO-02,Cloudy,"6,631.42","4,120.57",FALSE,0,No Delay,D7QTL6D,8.501819567,510.109,Chhatrapati Shivaji International Airport,BOM,Mumbai,IN,"{
  ""lat"": ""19.08869934"",
  ""lon"": ""72.86789703""
}",SE-BD,Rain,4,16
$459.09 ,FALSE,Itami Airport,ITM,Osaka,JP,"{
  ""lat"": ""34.78549957"",
  ""lon"": ""135.4380035""
}",SE-BD,Sunny,"7,726.00","4,800.71",FALSE,0,No Delay,7Q9UJPG,6.13174319,367.905,Adelaide International Airport,ADL,Adelaide,AU,"{
  ""lat"": ""-34.945"",
  ""lon"": ""138.531006""
}",SE-BD,Clear,4,16
$341.56 ,FALSE,New Chitose Airport,CTS,Chitose / Tomakomai,JP,"{
  ""lat"": ""42.77519989"",
  ""lon"": ""141.6920013""
}",SE-BD,Clear,"14,960.56","9,296.06",FALSE,0,No Delay,YGFZU2M,13.12329421,787.398,Jorge Chavez International Airport,LIM,Lima,PE,"{
  ""lat"": ""-12.0219"",
  ""lon"": ""-77.114304""
}",SE-BD,Sunny,4,16
$563.14 ,FALSE,Xi'an Xianyang International Airport,XIY,Xi'an,CN,"{
  ""lat"": ""34.447102"",
  ""lon"": ""108.751999""
}",SE-BD,Sunny,"7,402.54","4,599.73",FALSE,0,No Delay,HCV4RMB,5.875032384,352.502,Vienna International Airport,VIE,Vienna,AT,"{
  ""lat"": ""48.11029816"",
  ""lon"": ""16.56970024""
}",AT-9,Thunder & Lightning,4,16
$847.74 ,FALSE,Licenciado Benito Juarez International Airport,AICM,Mexico City,MX,"{
  ""lat"": ""19.4363"",
  ""lon"": ""-99.072098""
}",MX-DIF,Sunny,"9,220.11","5,729.11",TRUE,30,Carrier Delay,IBRRYQV,10.10428293,606.257,Amsterdam Airport Schiphol,AMS,Amsterdam,NL,"{
  ""lat"": ""52.30860138"",
  ""lon"": ""4.76388979""
}",NL-NH,Rain,4,16
$801.88 ,TRUE,Frankfurt am Main Airport,FRA,Frankfurt am Main,DE,"{
  ""lat"": ""50.033333"",
  ""lon"": ""8.570556""
}",DE-HE,Thunder & Lightning,"6,903.63","4,289.72",FALSE,0,No Delay,WCDHK3P,9.588380733,575.303,Fort Wayne International Airport,FWA,Fort Wayne,US,"{
  ""lat"": ""40.97850037"",
  ""lon"": ""-85.19509888""
}",US-IN,Hail,4,16
$753.72 ,FALSE,Warsaw Chopin Airport,WAW,Warsaw,PL,"{
  ""lat"": ""52.16569901"",
  ""lon"": ""20.96710014""
}",PL-MZ,Rain,524.716,326.043,FALSE,0,No Delay,H4J2WM6,0.728771985,43.726,Berlin-Tegel Airport,TXL,Berlin,DE,"{
  ""lat"": ""52.5597"",
  ""lon"": ""13.2877""
}",DE-BE,Clear,4,16
